Series ID,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019
LAUCN380830000000004,42(T),43(T),39(T),31(T),18(T),22(T),19(T),20(T),18(T),18(T),29(T),48(T)
LAUCN380830000000005,622(T),624(T),627(T),660(T),677(T),680(T),633(T),641(T),658(T),675(T),615(T),632(T)
LAUCN380830000000006,664(T),667(T),666(T),691(T),695(T),702(T),652(T),661(T),676(T),693(T),644(T),680(T)
LAUCN380850000000003,4.3(T),3.9(T),4.2(T),3.3(T),3.9(T),4.5(T),4.5(T),4.8(T),3.3(T),2.9(T),2.9(T),2.9(T)
LAUCN380850000000004,51(T),46(T),50(T),39(T),47(T),56(T),56(T),60(T),40(T),35(T),34(T),34(T)
LAUCN380850000000005,1136(T),1143(T),1148(T),1159(T),1165(T),1186(T),1202(T),1184(T),1171(T),1176(T),1151(T),1141(T)
LAUCN380850000000006,1187(T),1189(T),1198(T),1198(T),1212(T),1242(T),1258(T),1244(T),1211(T),1211(T),1185(T),1175(T)
LAUCN380870000000003,2.5(T),2.6(T),2.1(T),1.8(T),2.1(T),2.2(T),2.0(T),2.5(T),2.0(T),1.9(T),2.4(T),2.2(T)
LAUCN380870000000004,10(T),10(T),8(T),7(T),8(T),9(T),8(T),10(T),8(T),8(T),9(T),8(T)
LAUCN380870000000005,388(T),376(T),378(T),385(T),380(T),396(T),393(T),387(T),394(T),404(T),361(T),364(T)
LAUCN380870000000006,398(T),386(T),386(T),392(T),388(T),405(T),401(T),397(T),402(T),412(T),370(T),372(T)
LAUCN380890000000003,2.6(T),2.5(T),2.4(T),1.9(T),1.7(T),2.2(T),1.9(T),2.0(T),1.6(T),1.4(T),1.8(T),1.9(T)
LAUCN380890000000004,483(T),454(T),450(T),362(T),322(T),423(T),365(T),385(T),293(T),269(T),329(T),350(T)
LAUCN380890000000005,17853(T),17981(T),18123(T),18366(T),18566(T),18921(T),18951(T),18842(T),18406(T),18540(T),18303(T),18147(T)
LAUCN380890000000006,18336(T),18435(T),18573(T),18728(T),18888(T),19344(T),19316(T),19227(T),18699(T),18809(T),18632(T),18497(T)
LAUCN380910000000003,2.3(T),2.9(T),2.2(T),1.8(T),2.0(T),2.8(T),2.0(T),2.3(T),1.5(T),1.0(T),1.4(T),1.6(T)
LAUCN380910000000004,23(T),28(T),22(T),18(T),20(T),28(T),20(T),22(T),15(T),10(T),13(T),16(T)
LAUCN380910000000005,957(T),954(T),959(T),964(T),962(T),982(T),964(T),955(T),975(T),996(T),942(T),960(T)
LAUCN380910000000006,980(T),982(T),981(T),982(T),982(T),1010(T),984(T),977(T),990(T),1006(T),955(T),976(T)
LAUCN380930000000003,3.4(T),2.8(T),2.8(T),2.3(T),1.9(T),2.5(T),2.1(T),2.1(T),1.6(T),1.5(T),1.9(T),2.0(T)
LAUCN380930000000004,352(T),293(T),289(T),235(T),201(T),265(T),227(T),221(T),161(T),152(T),191(T),210(T)
LAUCN380930000000005,10094(T),10136(T),10133(T),10159(T),10176(T),10266(T),10354(T),10192(T),10148(T),10196(T),10036(T),10063(T)
LAUCN380930000000006,10446(T),10429(T),10422(T),10394(T),10377(T),10531(T),10581(T),10413(T),10309(T),10348(T),10227(T),10273(T)
LAUCN380950000000003,3.4(T),3.3(T),3.0(T),2.6(T),2.2(T),3.0(T),2.8(T),2.6(T),2.2(T),2.0(T),2.3(T),3.1(T)
LAUCN380950000000004,39(T),38(T),34(T),30(T),27(T),37(T),32(T),29(T),25(T),23(T),25(T),33(T)
LAUCN380950000000005,1116(T),1107(T),1118(T),1137(T),1178(T),1178(T),1113(T),1087(T),1109(T),1135(T),1045(T),1041(T)
LAUCN380950000000006,1155(T),1145(T),1152(T),1167(T),1205(T),1215(T),1145(T),1116(T),1134(T),1158(T),1070(T),1074(T)
LAUCN380970000000003,3.4(T),3.0(T),3.1(T),2.4(T),2.6(T),3.6(T),3.2(T),2.7(T),1.9(T),1.4(T),1.7(T),2.0(T)
LAUCN380970000000004,148(T),134(T),136(T),108(T),116(T),163(T),138(T),116(T),85(T),62(T),74(T),85(T)
LAUCN380970000000005,4265(T),4305(T),4297(T),4310(T),4323(T),4311(T),4215(T),4255(T),4366(T),4385(T),4303(T),4264(T)
LAUCN380970000000006,4413(T),4439(T),4433(T),4418(T),4439(T),4474(T),4353(T),4371(T),4451(T),4447(T),4377(T),4349(T)
LAUCN380990000000003,3.9(T),3.8(T),4.0(T),3.2(T),2.8(T),4.1(T),3.7(T),3.3(T),2.3(T),1.9(T),2.3(T),2.9(T)
LAUCN380990000000004,199(T),197(T),208(T),168(T),147(T),222(T),196(T),171(T),119(T),99(T),116(T),146(T)
LAUCN380990000000005,4963(T),4942(T),4975(T),5045(T),5090(T),5239(T),5036(T),4971(T),5049(T),5035(T),4855(T),4883(T)
LAUCN380990000000006,5162(T),5139(T),5183(T),5213(T),5237(T),5461(T),5232(T),5142(T),5168(T),5134(T),4971(T),5029(T)
LAUCN381010000000003,3.3(T),3.4(T),3.3(T),2.7(T),2.1(T),2.5(T),2.1(T),2.2(T),1.8(T),1.6(T),1.9(T),2.2(T)
LAUCN381010000000004,1047(T),1085(T),1055(T),847(T),672(T),815(T),683(T),717(T),566(T),506(T),604(T),695(T)
LAUCN381010000000005,30374(T),30479(T),30613(T),30846(T),31302(T),31742(T),31980(T),31608(T),31365(T),31380(T),31321(T),30846(T)
LAUCN381010000000006,31421(T),31564(T),31668(T),31693(T),31974(T),32557(T),32663(T),32325(T),31931(T),31886(T),31925(T),31541(T)
LAUCN381030000000003,4.2(T),4.2(T),4.4(T),3.2(T),2.4(T),2.8(T),2.6(T),2.4(T),2.2(T),1.8(T),2.2(T),3.5(T)
LAUCN381030000000004,79(T),78(T),84(T),62(T),47(T),54(T),50(T),46(T),41(T),34(T),41(T),65(T)
LAUCN381030000000005,1797(T),1796(T),1829(T),1855(T),1873(T),1877(T),1873(T),1856(T),1854(T),1845(T),1788(T),1796(T)
LAUCN381030000000006,1876(T),1874(T),1913(T),1917(T),1920(T),1931(T),1923(T),1902(T),1895(T),1879(T),1829(T),1861(T)
LAUCN381050000000003,2.2(T),2.1(T),2.2(T),1.8(T),1.6(T),2.0(T),1.7(T),1.6(T),1.4(T),1.4(T),1.7(T),1.9(T)
LAUCN381050000000004,534(T),502(T),524(T),437(T),392(T),513(T),438(T),427(T),360(T),345(T),409(T),467(T)
LAUCN381050000000005,23603(T),23846(T),23671(T),23767(T),24124(T),24811(T),25427(T),25546(T),24963(T),24724(T),24044(T),23724(T)
LAUCN381050000000006,24137(T),24348(T),24195(T),24204(T),24516(T),25324(T),25865(T),25973(T),25323(T),25069(T),24453(T),24191(T)
LAUCN440010000000003,4.0(T),3.7(T),3.4(T),2.7(T),2.8(T),2.8(T),3.3(T),3.2(T),2.7(T),2.4(T),2.9(T),2.8(T)
LAUCN440010000000004,1040(T),949(T),865(T),695(T),706(T),735(T),857(T),835(T),692(T),636(T),775(T),747(T)
LAUCN440010000000005,24821(T),25002(T),24899(T),24949(T),24955(T),25234(T),25334(T),25251(T),25387(T),25614(T),25624(T),25553(T)
LAUCN440010000000006,25861(T),25951(T),25764(T),25644(T),25661(T),25969(T),26191(T),26086(T),26079(T),26250(T),26399(T),26300(T)
LAUCN440030000000003,4.3(T),3.9(T),3.5(T),2.8(T),2.9(T),3.0(T),3.6(T),3.5(T),2.7(T),2.7(T),3.0(T),3.2(T)
LAUCN440030000000004,3947(T),3546(T),3147(T),2537(T),2601(T),2727(T),3303(T),3228(T),2480(T),2455(T),2776(T),2913(T)
LAUCN440030000000005,86941(T),87577(T),87217(T),87391(T),87410(T),88387(T),88736(T),88444(T),88922(T),89718(T),89754(T),89502(T)
LAUCN440030000000006,90888(T),91123(T),90364(T),89928(T),90011(T),91114(T),92039(T),91672(T),91402(T),92173(T),92530(T),92415(T)
LAUCN440050000000003,4.9(T),4.3(T),3.8(T),2.9(T),2.7(T),2.6(T),3.0(T),3.1(T),2.4(T),2.3(T),2.8(T),3.0(T)
LAUCN440050000000004,2166(T),1906(T),1683(T),1285(T),1180(T),1147(T),1324(T),1363(T),1050(T),1023(T),1263(T),1348(T)
LAUCN440050000000005,42129(T),42436(T),42261(T),42346(T),42356(T),42830(T),42999(T),42858(T),43089(T),43474(T),43491(T),43371(T)
LAUCN440050000000006,44295(T),44342(T),43944(T),43631(T),43536(T),43977(T),44323(T),44221(T),44139(T),44497(T),44754(T),44719(T)
LAUCN440070000000003,4.9(T),4.5(T),4.2(T),3.5(T),3.6(T),3.7(T),4.4(T),4.3(T),3.4(T),3.2(T),3.5(T),3.6(T)
LAUCN440070000000004,16157(T),14864(T),13645(T),11185(T),11743(T),12247(T),14444(T),14048(T),11296(T),10647(T),11763(T),11780(T)
LAUCN440070000000005,310426(T),312694(T),311411(T),312030(T),312104(T),315593(T),316836(T),315801(T),317499(T),320343(T),320469(T),319571(T)
LAUCN440070000000006,326583(T),327558(T),325056(T),323215(T),323847(T),327840(T),331280(T),329849(T),328795(T),330990(T),332232(T),331351(T)
LAUCN440090000000003,4.4(T),4.2(T),3.6(T),2.7(T),2.8(T),2.7(T),3.3(T),3.3(T),2.6(T),2.5(T),3.1(T),3.0(T)
LAUCN440090000000004,2998(T),2865(T),2489(T),1843(T),1887(T),1903(T),2288(T),2276(T),1825(T),1724(T),2138(T),2068(T)
LAUCN440090000000005,65715(T),66021(T),65741(T),65908(T),66150(T),67426(T),68087(T),67752(T),67560(T),67811(T),67662(T),67551(T)
LAUCN440090000000006,68713(T),68886(T),68230(T),67751(T),68037(T),69329(T),70375(T),70028(T),69385(T),69535(T),69800(T),69619(T)
LAUCN390010000000003,10.3(T),9.0(T),7.9(T),5.9(T),5.6(T),6.6(T),6.8(T),6.4(T),5.8(T),5.5(T),5.9(T),6.7(T)
LAUCN390010000000004,1134(T),985(T),861(T),635(T),600(T),721(T),736(T),692(T),617(T),594(T),644(T),728(T)
LAUCN390010000000005,9876(T),9975(T),10065(T),10111(T),10115(T),10206(T),10166(T),10101(T),10048(T),10208(T),10237(T),10172(T)
LAUCN390010000000006,11010(T),10960(T),10926(T),10746(T),10715(T),10927(T),10902(T),10793(T),10665(T),10802(T),10881(T),10900(T)
LAUCN390030000000003,5.0(T),4.5(T),4.0(T),3.3(T),3.5(T),4.3(T),4.7(T),4.1(T),3.9(T),3.8(T),3.8(T),4.0(T)
LAUCN390030000000004,2425(T),2137(T),1935(T),1577(T),1680(T),2108(T),2311(T),1982(T),1840(T),1812(T),1806(T),1896(T)
LAUCN390030000000005,45641(T),45720(T),46002(T),46028(T),46182(T),46504(T),46592(T),46514(T),45813(T),46383(T),46268(T),46035(T)
LAUCN390030000000006,48066(T),47857(T),47937(T),47605(T),47862(T),48612(T),48903(T),48496(T),47653(T),48195(T),48074(T),47931(T)
LAUCN390050000000003,5.9(T),5.0(T),4.5(T),3.4(T),3.6(T),4.1(T),4.4(T),3.9(T),3.7(T),3.7(T),3.8(T),4.1(T)
LAUCN390050000000004,1572(T),1347(T),1224(T),926(T),951(T),1117(T),1183(T),1064(T),997(T),1008(T),1029(T),1111(T)
LAUCN390050000000005,24993(T),25783(T),25959(T),26010(T),25691(T),25993(T),25950(T),25882(T),25789(T),26092(T),25810(T),25757(T)
LAUCN390050000000006,26565(T),27130(T),27183(T),26936(T),26642(T),27110(T),27133(T),26946(T),26786(T),27100(T),26839(T),26868(T)
LAUCN390070000000003,6.7(T),5.9(T),5.3(T),4.2(T),4.0(T),4.7(T),4.8(T),4.5(T),4.3(T),4.2(T),4.4(T),5.1(T)
LAUCN390070000000004,2967(T),2608(T),2344(T),1858(T),1770(T),2132(T),2173(T),2049(T),1912(T),1875(T),1941(T),2243(T)
LAUCN390070000000005,41413(T),41747(T),42146(T),42332(T),42866(T),43223(T),43491(T),43491(T),42860(T),42810(T),42355(T),42163(T)
LAUCN390070000000006,44380(T),44355(T),44490(T),44190(T),44636(T),45355(T),45664(T),45540(T),44772(T),44685(T),44296(T),44406(T)
LAUCN390090000000003,7.0(T),5.8(T),5.1(T),3.9(T),4.8(T),6.5(T),6.9(T),5.9(T),4.8(T),4.5(T),4.4(T),4.6(T)
LAUCN390090000000004,1923(T),1712(T),1482(T),1132(T),1237(T),1654(T),1738(T),1502(T),1405(T),1344(T),1306(T),1383(T)
LAUCN390090000000005,25429(T),27908(T),27764(T),28153(T),24655(T),23697(T),23572(T),24057(T),27693(T),28473(T),28556(T),28381(T)
LAUCN390090000000006,27352(T),29620(T),29246(T),29285(T),25892(T),25351(T),25310(T),25559(T),29098(T),29817(T),29862(T),29764(T)
LAUCN390110000000003,3.7(T),3.3(T),2.9(T),2.5(T),2.7(T),3.3(T),3.3(T),3.0(T),3.0(T),3.0(T),2.8(T),2.9(T)
LAUCN390110000000004,912(T),830(T),734(T),626(T),681(T),826(T),853(T),765(T),734(T),745(T),684(T),733(T)
LAUCN390110000000005,23977(T),24189(T),24381(T),24312(T),24411(T),24581(T),24652(T),24529(T),24026(T),24320(T),24170(T),24207(T)
LAUCN390110000000006,24889(T),25019(T),25115(T),24938(T),25092(T),25407(T),25505(T),25294(T),24760(T),25065(T),24854(T),24940(T)
LAUCN390130000000003,7.3(T),6.8(T),6.0(T),4.9(T),4.6(T),5.1(T),5.2(T),5.1(T),5.0(T),5.4(T),6.0(T),6.5(T)
LAUCN390130000000004,2217(T),2049(T),1818(T),1456(T),1389(T),1562(T),1585(T),1548(T),1517(T),1646(T),1781(T),1916(T)
LAUCN390130000000005,28057(T),28021(T),28309(T),28400(T),28633(T),29048(T),29143(T),28695(T),28568(T),28567(T),27949(T),27612(T)
LAUCN390130000000006,30274(T),30070(T),30127(T),29856(T),30022(T),30610(T),30728(T),30243(T),30085(T),30213(T),29730(T),29528(T)
LAUCN390150000000003,7.2(T),6.2(T),5.4(T),4.1(T),4.1(T),5.0(T),5.1(T),4.8(T),4.5(T),4.3(T),4.5(T),4.9(T)
LAUCN390150000000004,1415(T),1217(T),1050(T),801(T),800(T),997(T),1012(T),949(T),881(T),854(T),888(T),964(T)
LAUCN390150000000005,18138(T),18289(T),18475(T),18504(T),18569(T),18833(T),18870(T),18811(T),18706(T),18848(T),18796(T),18762(T)
LAUCN390150000000006,19553(T),19506(T),19525(T),19305(T),19369(T),19830(T),19882(T),19760(T),19587(T),19702(T),19684(T),19726(T)
LAUCN390170000000003,4.6(T),4.1(T),3.7(T),3.1(T),3.4(T),4.3(T),4.4(T),3.9(T),3.7(T),3.6(T),3.5(T),3.5(T)
LAUCN390170000000004,8943(T),7946(T),7202(T),5965(T),6547(T),8527(T),8806(T),7776(T),7314(T),7091(T),6863(T),6917(T)
LAUCN390170000000005,184432(T),185476(T),187208(T),187512(T),188014(T),191184(T),191014(T),190429(T),189468(T),190989(T),191291(T),190785(T)
LAUCN390170000000006,193375(T),193422(T),194410(T),193477(T),194561(T),199711(T),199820(T),198205(T),196782(T),198080(T),198154(T),197702(T)
LAUCN390190000000003,6.8(T),6.0(T),5.5(T),4.3(T),4.5(T),4.7(T),4.7(T),4.5(T),4.2(T),4.7(T),4.9(T),5.3(T)
LAUCN390190000000004,878(T),777(T),712(T),551(T),588(T),616(T),609(T),588(T),539(T),608(T),640(T),684(T)
LAUCN390190000000005,12083(T),12207(T),12297(T),12347(T),12376(T),12391(T),12448(T),12397(T),12310(T),12444(T),12394(T),12280(T)
LAUCN390190000000006,12961(T),12984(T),13009(T),12898(T),12964(T),13007(T),13057(T),12985(T),12849(T),13052(T),13034(T),12964(T)
LAUCN390210000000003,4.4(T),3.9(T),3.6(T),3.0(T),3.1(T),3.8(T),4.2(T),3.6(T),3.6(T),4.5(T),3.6(T),3.6(T)
LAUCN390210000000004,883(T),780(T),719(T),602(T),637(T),779(T),857(T),737(T),711(T),910(T),714(T),714(T)
LAUCN390210000000005,19012(T),19317(T),19347(T),19545(T),19597(T),19529(T),19610(T),19455(T),19234(T),19476(T),19383(T),19371(T)
LAUCN390210000000006,19895(T),20097(T),20066(T),20147(T),20234(T),20308(T),20467(T),20192(T),19945(T),20386(T),20097(T),20085(T)
LAUCN390230000000003,5.3(T),4.7(T),4.2(T),3.5(T),3.6(T),4.4(T),4.9(T),4.2(T),4.0(T),4.8(T),4.2(T),4.2(T)
LAUCN390230000000004,3374(T),2994(T),2692(T),2212(T),2308(T),2833(T),3151(T),2681(T),2514(T),3057(T),2699(T),2665(T)
LAUCN390230000000005,60003(T),60563(T),60695(T),61112(T),61164(T),61180(T),61239(T),61216(T),60550(T),60918(T),61047(T),60715(T)
LAUCN390230000000006,63377(T),63557(T),63387(T),63324(T),63472(T),64013(T),64390(T),63897(T),63064(T),63975(T),63746(T),63380(T)
LAUCN390250000000003,4.9(T),4.3(T),3.8(T),3.1(T),3.3(T),4.1(T),4.2(T),3.8(T),3.5(T),3.4(T),3.3(T),3.4(T)
LAUCN390250000000004,5187(T),4556(T),4074(T),3336(T),3553(T),4507(T),4587(T),4137(T),3829(T),3663(T),3627(T),3742(T)
LAUCN390250000000005,101233(T),101794(T),102786(T),102945(T),103274(T),105025(T),105023(T),104708(T),104191(T),104993(T),105026(T),104746(T)
LAUCN390250000000006,106420(T),106350(T),106860(T),106281(T),106827(T),109532(T),109610(T),108845(T),108020(T),108656(T),108653(T),108488(T)
LAUCN390270000000003,6.3(T),5.5(T),5.0(T),4.0(T),4.2(T),5.0(T),5.1(T),4.6(T),4.3(T),4.2(T),4.3(T),4.4(T)
LAUCN390270000000004,1124(T),985(T),892(T),698(T),740(T),887(T),910(T),825(T),771(T),754(T),758(T),788(T)
LAUCN390270000000005,16615(T),16803(T),16909(T),16842(T),16832(T),16982(T),17082(T),16988(T),16994(T),17202(T),17046(T),16993(T)
LAUCN390270000000006,17739(T),17788(T),17801(T),17540(T),17572(T),17869(T),17992(T),17813(T),17765(T),17956(T),17804(T),17781(T)
LAUCN390290000000003,6.3(T),5.5(T),5.0(T),4.2(T),4.3(T),5.0(T),5.4(T),4.8(T),4.5(T),4.4(T),4.4(T),4.6(T)
LAUCN390290000000004,2987(T),2622(T),2374(T),1964(T),2034(T),2411(T),2634(T),2292(T),2121(T),2112(T),2064(T),2174(T)
LAUCN390290000000005,44438(T),44704(T),45139(T),45237(T),45429(T),45679(T),45906(T),45784(T),45501(T),45722(T),45363(T),45124(T)
LAUCN390290000000006,47425(T),47326(T),47513(T),47201(T),47463(T),48090(T),48540(T),48076(T),47622(T),47834(T),47427(T),47298(T)
LAUCN390310000000003,7.2(T),6.5(T),5.8(T),4.8(T),5.4(T),6.0(T),6.3(T),5.7(T),5.4(T),5.3(T),5.6(T),6.8(T)
LAUCN390310000000004,1049(T),935(T),849(T),686(T),777(T),877(T),921(T),834(T),782(T),765(T),799(T),970(T)
LAUCN390310000000005,13439(T),13537(T),13728(T),13713(T),13732(T),13766(T),13717(T),13685(T),13608(T),13603(T),13394(T),13248(T)
LAUCN390310000000006,14488(T),14472(T),14577(T),14399(T),14509(T),14643(T),14638(T),14519(T),14390(T),14368(T),14193(T),14218(T)
LAUCN390330000000003,6.1(T),5.3(T),4.9(T),3.8(T),4.0(T),4.8(T),5.2(T),4.8(T),4.3(T),4.3(T),4.4(T),4.6(T)
LAUCN390330000000004,1093(T),958(T),885(T),693(T),739(T),902(T),969(T),898(T),789(T),796(T),805(T),840(T)
LAUCN390330000000005,16958(T),17160(T),17304(T),17526(T),17666(T),17771(T),17759(T),17657(T),17458(T),17604(T),17486(T),17480(T)
LAUCN390330000000006,18051(T),18118(T),18189(T),18219(T),18405(T),18673(T),18728(T),18555(T),18247(T),18400(T),18291(T),18320(T)
LAUCN390350000000003,5.1(T),5.1(T),4.6(T),3.9(T),4.2(T),4.8(T),4.8(T),4.1(T),3.8(T),3.4(T),3.5(T),3.9(T)
LAUCN390350000000004,30897(T),31318(T),27918(T),23892(T),25518(T),29745(T),30531(T),25698(T),23482(T),21069(T),21930(T),23857(T)
LAUCN390350000000005,576270(T),579934(T),580876(T),587904(T),586918(T),591951(T),600600(T),597904(T),595907(T),599725(T),599715(T),592641(T)
LAUCN390350000000006,607167(T),611252(T),608794(T),611796(T),612436(T),621696(T),631131(T),623602(T),619389(T),620794(T),621645(T),616498(T)
LAUCN390370000000003,4.8(T),4.4(T),3.9(T),3.1(T),3.1(T),3.7(T),3.9(T),3.6(T),3.5(T),3.3(T),3.4(T),3.6(T)
LAUCN390370000000004,1229(T),1153(T),1020(T),800(T),813(T),984(T),1023(T),944(T),890(T),857(T),874(T),921(T)
LAUCN390370000000005,24632(T),24977(T),24979(T),25084(T),25347(T),25337(T),25085(T),25072(T),24723(T),24818(T),24789(T),24700(T)
LAUCN390370000000006,25861(T),26130(T),25999(T),25884(T),26160(T),26321(T),26108(T),26016(T),25613(T),25675(T),25663(T),25621(T)
LAUCN390390000000003,5.1(T),4.7(T),4.2(T),3.5(T),3.7(T),4.6(T),4.7(T),4.2(T),3.9(T),4.5(T),4.0(T),4.2(T)
LAUCN390390000000004,919(T),845(T),761(T),639(T),677(T),834(T),870(T),765(T),713(T),811(T),726(T),767(T)
LAUCN390390000000005,17067(T),17180(T),17335(T),17383(T),17412(T),17445(T),17575(T),17527(T),17358(T),17406(T),17336(T),17325(T)
LAUCN390390000000006,17986(T),18025(T),18096(T),18022(T),18089(T),18279(T),18445(T),18292(T),18071(T),18217(T),18062(T),18092(T)
LAUCN390410000000003,3.8(T),3.3(T),3.0(T),2.6(T),2.9(T),3.5(T),3.6(T),3.4(T),3.2(T),3.0(T),2.9(T),3.0(T)
LAUCN390410000000004,4170(T),3648(T),3342(T),2864(T),3204(T),3997(T),4167(T),3826(T),3599(T),3455(T),3359(T),3369(T)
LAUCN390410000000005,106764(T),107028(T),107511(T),107800(T),108387(T),109492(T),110601(T),110237(T),109271(T),110772(T),111034(T),110528(T)
LAUCN390410000000006,110934(T),110676(T),110853(T),110664(T),111591(T),113489(T),114768(T),114063(T),112870(T),114227(T),114393(T),113897(T)
LAUCN390430000000003,7.7(T),6.2(T),5.8(T),4.7(T),4.0(T),4.2(T),5.2(T),4.2(T),4.0(T),3.9(T),4.9(T),5.1(T)
LAUCN390430000000004,2812(T),2232(T),2095(T),1734(T),1504(T),1681(T),2074(T),1651(T),1519(T),1492(T),1755(T),1841(T)
LAUCN390430000000005,33635(T),33768(T),34249(T),34849(T),36459(T),37965(T),38052(T),37603(T),36415(T),36386(T),34430(T),34315(T)
LAUCN390430000000006,36447(T),36000(T),36344(T),36583(T),37963(T),39646(T),40126(T),39254(T),37934(T),37878(T),36185(T),36156(T)
LAUCN390450000000003,4.8(T),4.2(T),3.9(T),3.2(T),3.4(T),4.0(T),4.0(T),3.8(T),3.6(T),3.4(T),3.4(T),3.6(T)
LAUCN390450000000004,3785(T),3266(T),3006(T),2459(T),2650(T),3172(T),3229(T),2987(T),2808(T),2710(T),2732(T),2853(T)
LAUCN390450000000005,74339(T),74684(T),74985(T),75201(T),75546(T),76156(T),76901(T),76628(T),75906(T),76997(T),77207(T),76905(T)
LAUCN390450000000006,78124(T),77950(T),77991(T),77660(T),78196(T),79328(T),80130(T),79615(T),78714(T),79707(T),79939(T),79758(T)
LAUCN390470000000003,5.1(T),4.5(T),4.1(T),3.1(T),3.5(T),4.2(T),4.2(T),4.0(T),3.7(T),3.6(T),3.4(T),3.5(T)
LAUCN390470000000004,714(T),624(T),572(T),430(T),489(T),587(T),598(T),559(T),512(T),495(T),480(T),494(T)
LAUCN390470000000005,13168(T),13301(T),13346(T),13405(T),13409(T),13422(T),13530(T),13498(T),13231(T),13419(T),13527(T),13574(T)
LAUCN390470000000006,13882(T),13925(T),13918(T),13835(T),13898(T),14009(T),14128(T),14057(T),13743(T),13914(T),14007(T),14068(T)
LAUCN390490000000003,4.3(T),3.8(T),3.5(T),3.0(T),3.3(T),3.9(T),3.9(T),3.7(T),3.5(T),3.3(T),3.3(T),3.3(T)
LAUCN390490000000004,29769(T),26161(T),24117(T),20901(T),22693(T),27382(T),28028(T),26445(T),24676(T),23493(T),23251(T),23251(T)
LAUCN390490000000005,661995(T),663212(T),665990(T),667797(T),671282(T),678453(T),684908(T),682664(T),676705(T),686157(T),688591(T),685317(T)
LAUCN390490000000006,691764(T),689373(T),690107(T),688698(T),693975(T),705835(T),712936(T),709109(T),701381(T),709650(T),711842(T),708568(T)
LAUCN390510000000003,6.0(T),5.4(T),4.9(T),3.5(T),3.7(T),4.0(T),4.2(T),3.8(T),3.5(T),3.7(T),3.5(T),4.0(T)
LAUCN390510000000004,1340(T),1217(T),1102(T),780(T),831(T),906(T),941(T),850(T),780(T),841(T),800(T),898(T)
LAUCN390510000000005,21070(T),21489(T),21575(T),21749(T),21730(T),21629(T),21655(T),21585(T),21569(T),21943(T),21826(T),21658(T)
LAUCN390510000000006,22410(T),22706(T),22677(T),22529(T),22561(T),22535(T),22596(T),22435(T),22349(T),22784(T),22626(T),22556(T)
LAUCN390530000000003,7.8(T),6.6(T),5.7(T),4.2(T),4.5(T),5.4(T),5.7(T),5.4(T),4.9(T),4.5(T),4.8(T),5.6(T)
LAUCN390530000000004,987(T),836(T),713(T),525(T),545(T),657(T),684(T),646(T),582(T),568(T),586(T),698(T)
LAUCN390530000000005,11606(T),11766(T),11877(T),11882(T),11492(T),11414(T),11407(T),11406(T),11239(T),11921(T),11721(T),11699(T)
LAUCN390530000000006,12593(T),12602(T),12590(T),12407(T),12037(T),12071(T),12091(T),12052(T),11821(T),12489(T),12307(T),12397(T)
LAUCN390550000000003,4.5(T),4.6(T),4.1(T),3.2(T),3.2(T),3.9(T),4.0(T),3.3(T),3.0(T),2.7(T),2.8(T),3.3(T)
LAUCN390550000000004,2206(T),2286(T),1988(T),1574(T),1594(T),1955(T),2014(T),1632(T),1515(T),1352(T),1387(T),1636(T)
LAUCN390550000000005,46549(T),46945(T),47086(T),47646(T),47613(T),47922(T),48764(T),48553(T),48398(T),48671(T),48445(T),47912(T)
LAUCN390550000000006,48755(T),49231(T),49074(T),49220(T),49207(T),49877(T),50778(T),50185(T),49913(T),50023(T),49832(T),49548(T)
LAUCN390570000000003,4.6(T),4.1(T),3.7(T),3.1(T),3.4(T),4.2(T),4.2(T),3.9(T),3.7(T),3.6(T),3.4(T),3.5(T)
LAUCN390570000000004,3860(T),3372(T),3071(T),2581(T),2843(T),3537(T),3611(T),3293(T),3068(T),3031(T),2884(T),2956(T)
LAUCN390570000000005,79397(T),79786(T),80406(T),80459(T),80641(T),81159(T),81700(T),81464(T),80880(T),81439(T),81318(T),81353(T)
LAUCN390570000000006,83257(T),83158(T),83477(T),83040(T),83484(T),84696(T),85311(T),84757(T),83948(T),84470(T),84202(T),84309(T)
LAUCN390590000000003,7.8(T),6.9(T),6.1(T),4.8(T),4.4(T),5.1(T),5.1(T),4.9(T),4.7(T),4.8(T),5.3(T),6.1(T)
LAUCN390590000000004,1468(T),1294(T),1156(T),892(T),827(T),957(T),963(T),920(T),875(T),898(T),987(T),1129(T)
LAUCN390590000000005,17378(T),17507(T),17652(T),17770(T),17820(T),17950(T),17922(T),17884(T),17626(T),17700(T),17542(T),17406(T)
LAUCN390590000000006,18846(T),18801(T),18808(T),18662(T),18647(T),18907(T),18885(T),18804(T),18501(T),18598(T),18529(T),18535(T)
LAUCN390610000000003,4.8(T),4.1(T),3.7(T),3.2(T),3.5(T),4.2(T),4.3(T),4.1(T),3.8(T),3.6(T),3.5(T),3.5(T)
LAUCN390610000000004,19706(T),16674(T),15208(T),13082(T),14397(T),17872(T),18293(T),17228(T),15771(T),15151(T),14572(T),14546(T)
LAUCN390610000000005,392757(T),394637(T),398461(T),399065(T),400349(T),407438(T),407277(T),406084(T),404150(T),407243(T),407618(T),406437(T)
